10.1016/j.cviu.2007.09.003,5,Tests,3,/public/data/computer_science/Computer_Vision_and_Image_Understanding/2008/xml/223.xml
10.1016/j.cviu.2007.09.003,6,Conclusion,4,/public/data/computer_science/Computer_Vision_and_Image_Understanding/2008/xml/223.xml
10.1016/j.sigpro.2003.10.023,0,Introduction,0,/public/data/computer_science/Signal_Processing/2001/xml/1893.xml
10.1016/j.sigpro.2003.10.023,1,A dissonant frequency filtering,2,/public/data/computer_science/Signal_Processing/2001/xml/1893.xml
10.1016/j.sigpro.2003.10.023,2,Experimental results,3,/public/data/computer_science/Signal_Processing/2001/xml/1893.xml
10.1016/j.sigpro.2003.10.023,3,Conclusion,4,/public/data/computer_science/Signal_Processing/2001/xml/1893.xml
10.1016/j.imavis.2008.03.002,0,Introduction,0,/public/data/computer_science/Image_and_Vision_Computing/2008/xml/149.xml
10.1016/j.imavis.2008.03.002,1,Overview of image interpolation,1,/public/data/computer_science/Image_and_Vision_Computing/2008/xml/149.xml
10.1016/j.imavis.2008.03.002,2,Robust orientation diffusion,2,/public/data/computer_science/Image_and_Vision_Computing/2008/xml/149.xml
10.1016/j.imavis.2008.03.002,3,Corner region recognition and corner shock filtering,2,/public/data/computer_science/Image_and_Vision_Computing/2008/xml/149.xml
10.1016/j.imavis.2008.03.002,4,Edge-and-corner preserving interpolation and reconstruction,2,/public/data/computer_science/Image_and_Vision_Computing/2008/xml/149.xml
10.1016/j.imavis.2008.03.002,5,Experimental results,3,/public/data/computer_science/Image_and_Vision_Computing/2008/xml/149.xml
10.1016/j.imavis.2008.03.002,6,Conclusions,4,/public/data/computer_science/Image_and_Vision_Computing/2008/xml/149.xml
10.1016/j.ejor.2005.08.009,0,Introduction,1,/public/data/computer_science/European_Journal_of_Operational_Research/2006/xml/454.xml
10.1016/j.ejor.2005.08.009,1,Problem formulation,2,/public/data/computer_science/European_Journal_of_Operational_Research/2006/xml/454.xml
10.1016/j.ejor.2005.08.009,2,Related work,1,/public/data/computer_science/European_Journal_of_Operational_Research/2006/xml/454.xml
10.1016/j.ejor.2005.08.009,3,Series-parallel and Y transformations,2,/public/data/computer_science/European_Journal_of_Operational_Research/2006/xml/454.xml
10.1016/j.ejor.2005.08.009,4,The algorithm,2,/public/data/computer_science/European_Journal_of_Operational_Research/2006/xml/454.xml
10.1016/j.ejor.2005.08.009,5,Correctness and properties,3,/public/data/computer_science/European_Journal_of_Operational_Research/2006/xml/454.xml
10.1016/j.ejor.2005.08.009,6,MPFE precision,3,/public/data/computer_science/European_Journal_of_Operational_Research/2006/xml/454.xml
10.1016/j.ejor.2005.08.009,7,Discussion,4,/public/data/computer_science/European_Journal_of_Operational_Research/2006/xml/454.xml
10.1016/j.eswa.2013.01.030,0,Introduction,0,/public/data/computer_science/Expert_Systems_with_Applications/2013/xml/1139.xml
10.1016/j.eswa.2013.01.030,1,Related work,1,/public/data/computer_science/Expert_Systems_with_Applications/2013/xml/1139.xml
10.1016/j.eswa.2013.01.030,2,System architecture and research methodology,2,/public/data/computer_science/Expert_Systems_with_Applications/2013/xml/1139.xml
10.1016/j.eswa.2013.01.030,3,Experimental results and discussion,3,/public/data/computer_science/Expert_Systems_with_Applications/2013/xml/1139.xml
10.1016/j.eswa.2013.01.030,4,System evaluation,3,/public/data/computer_science/Expert_Systems_with_Applications/2013/xml/1139.xml
10.1016/j.eswa.2013.01.030,5,Conclusion,4,/public/data/computer_science/Expert_Systems_with_Applications/2013/xml/1139.xml
10.1016/S0165-1684(02)00336-5,0,Introduction,0,/public/data/computer_science/Signal_Processing/2001/xml/2205.xml
10.1016/S0165-1684(02)00336-5,1,The general algorithmic method,2,/public/data/computer_science/Signal_Processing/2001/xml/2205.xml
10.1016/S0165-1684(02)00336-5,2,Application to the Poisson noise process,3,/public/data/computer_science/Signal_Processing/2001/xml/2205.xml
10.1016/S0165-1684(02)00336-5,3,Application to the Gaussian additive noise,3,/public/data/computer_science/Signal_Processing/2001/xml/2205.xml
10.1016/S0165-1684(02)00336-5,4,Application to the gamma likelihood,3,/public/data/computer_science/Signal_Processing/2001/xml/2205.xml
10.1016/S0165-1684(02)00336-5,5,Numerical illustrations,3,/public/data/computer_science/Signal_Processing/2001/xml/2205.xml
10.1016/S0165-1684(02)00336-5,6,Application to real images,3,/public/data/computer_science/Signal_Processing/2001/xml/2205.xml
10.1016/S0165-1684(02)00336-5,7,Conclusion,4,/public/data/computer_science/Signal_Processing/2001/xml/2205.xml
10.1016/j.ijmedinf.2005.07.025,0,Introduction,0,/public/data/computer_science/International_Journal_of_Medical_Informatics/2003/xml/540.xml
10.1016/j.ijmedinf.2005.07.025,1,Background,1,/public/data/computer_science/International_Journal_of_Medical_Informatics/2003/xml/540.xml
10.1016/j.ijmedinf.2005.07.025,2,Methods,2,/public/data/computer_science/International_Journal_of_Medical_Informatics/2003/xml/540.xml
10.1016/j.ijmedinf.2005.07.025,3,Results,3,/public/data/computer_science/International_Journal_of_Medical_Informatics/2003/xml/540.xml
10.1016/j.ijmedinf.2005.07.025,4,Discussion,4,/public/data/computer_science/International_Journal_of_Medical_Informatics/2003/xml/540.xml
10.1016/j.ijmedinf.2005.07.025,5,Conclusions,4,/public/data/computer_science/International_Journal_of_Medical_Informatics/2003/xml/540.xml
10.1016/j.ins.2007.01.011,0,Introduction,0,/public/data/computer_science/Information_Sciences/2005/xml/4776.xml
10.1016/j.ins.2007.01.011,1,General ideas,2,/public/data/computer_science/Information_Sciences/2005/xml/4776.xml
10.1016/j.ins.2007.01.011,2,Algorithm,2,/public/data/computer_science/Information_Sciences/2005/xml/4776.xml
10.1016/j.ins.2007.01.011,3,Experimental results and discussions,3,/public/data/computer_science/Information_Sciences/2005/xml/4776.xml
10.1016/j.ins.2007.01.011,4,Conclusion,4,/public/data/computer_science/Information_Sciences/2005/xml/4776.xml
10.1016/S0169-2607(01)00172-9,0,Introduction,0,/public/data/computer_science/Computer_Methods_and_Programs_in_Biomedicine/2000/xml/61.xml
10.1016/S0169-2607(01)00172-9,1,Materials and methods,2,/public/data/computer_science/Computer_Methods_and_Programs_in_Biomedicine/2000/xml/61.xml
10.1016/S0169-2607(01)00172-9,2,Results,3,/public/data/computer_science/Computer_Methods_and_Programs_in_Biomedicine/2000/xml/61.xml
10.1016/S0169-2607(01)00172-9,3,Discussion,4,/public/data/computer_science/Computer_Methods_and_Programs_in_Biomedicine/2000/xml/61.xml
10.1016/S0169-2607(01)00172-9,4,Conclusion,4,/public/data/computer_science/Computer_Methods_and_Programs_in_Biomedicine/2000/xml/61.xml
10.1016/j.eswa.2011.02.043,0,Introduction,0,/public/data/computer_science/Expert_Systems_with_Applications/2011/xml/1609.xml
10.1016/j.eswa.2011.02.043,1,Support vector machine,1,/public/data/computer_science/Expert_Systems_with_Applications/2011/xml/1609.xml
10.1016/j.eswa.2011.02.043,2,CPSO-SVM classification model,2,/public/data/computer_science/Expert_Systems_with_Applications/2011/xml/1609.xml
10.1016/j.eswa.2011.02.043,3,Fault diagnosis of sensor based on CPSO-SVM,2,/public/data/computer_science/Expert_Systems_with_Applications/2011/xml/1609.xml
10.1016/j.eswa.2011.02.043,4,Experimental analysis for fault diagnosis of sensor based on CPSO-SVM,3,/public/data/computer_science/Expert_Systems_with_Applications/2011/xml/1609.xml
10.1016/j.eswa.2011.02.043,5,Conclusion,4,/public/data/computer_science/Expert_Systems_with_Applications/2011/xml/1609.xml
10.1016/S1093-3263(01)00099-7,0,Introduction,0,/public/data/computer_science/Journal_of_Molecular_Graphics_and_Modelling/2001/xml/38.xml
10.1016/S1093-3263(01)00099-7,1,Methods,2,/public/data/computer_science/Journal_of_Molecular_Graphics_and_Modelling/2001/xml/38.xml
10.1016/S1093-3263(01)00099-7,2,Results,3,/public/data/computer_science/Journal_of_Molecular_Graphics_and_Modelling/2001/xml/38.xml
10.1016/S1093-3263(01)00099-7,3,Discussion,4,/public/data/computer_science/Journal_of_Molecular_Graphics_and_Modelling/2001/xml/38.xml
10.1016/j.eswa.2009.06.086,0,Introduction,0,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/822.xml
10.1016/j.eswa.2009.06.086,1,Notations and problem formulation,2,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/822.xml
10.1016/j.eswa.2009.06.086,2,QoS-Aware Multicast Routing architecture,2,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/822.xml
10.1016/j.eswa.2009.06.086,3,Design of MOEAQ,2,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/822.xml
10.1016/j.eswa.2009.06.086,4,Analysis of MOEAQ,3,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/822.xml
10.1016/j.eswa.2009.06.086,5,MOEAQ-based QoS multicast routing protocol,3,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/822.xml
10.1016/j.eswa.2009.06.086,6,Simulations and performance evaluation,3,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/822.xml
10.1016/j.eswa.2009.06.086,7,Conclusions,4,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/822.xml
10.1016/S0747-5632(03)00022-0,0,Introduction,0,/public/data/computer_science/Computers_in_Human_Behavior/2003/xml/3.xml
10.1016/S0747-5632(03)00022-0,1,Method,2,/public/data/computer_science/Computers_in_Human_Behavior/2003/xml/3.xml
10.1016/S0747-5632(03)00022-0,2,Results and discussion,3,/public/data/computer_science/Computers_in_Human_Behavior/2003/xml/3.xml
10.1016/S0747-5632(03)00022-0,3,Conclusions,4,/public/data/computer_science/Computers_in_Human_Behavior/2003/xml/3.xml
10.1016/j.gmod.2005.10.001,0,Introduction,0,/public/data/computer_science/Graphical_Models/2006/xml/14.xml
10.1016/j.gmod.2005.10.001,1,Preliminaries,0,/public/data/computer_science/Graphical_Models/2006/xml/14.xml
10.1016/j.gmod.2005.10.001,2,Related work,1,/public/data/computer_science/Graphical_Models/2006/xml/14.xml
10.1016/j.gmod.2005.10.001,3,Inner Voronoi based pair-mesh,2,/public/data/computer_science/Graphical_Models/2006/xml/14.xml
10.1016/j.gmod.2005.10.001,4,Power crust based pair-mesh,2,/public/data/computer_science/Graphical_Models/2006/xml/14.xml
10.1016/j.gmod.2005.10.001,5,Conclusions and future work,4,/public/data/computer_science/Graphical_Models/2006/xml/14.xml
10.1016/j.cpc.2006.09.005,0,Introduction,0,/public/data/computer_science/Computer_Physics_Communications/2007/xml/118.xml
10.1016/j.cpc.2006.09.005,1,Lattice-Boltzmann method,2,/public/data/computer_science/Computer_Physics_Communications/2007/xml/118.xml
10.1016/j.cpc.2006.09.005,2,Implementation of LBM,2,/public/data/computer_science/Computer_Physics_Communications/2007/xml/118.xml
10.1016/j.cpc.2006.09.005,3,Algorithms,2,/public/data/computer_science/Computer_Physics_Communications/2007/xml/118.xml
10.1016/j.cpc.2006.09.005,4,Performance,3,/public/data/computer_science/Computer_Physics_Communications/2007/xml/118.xml
10.1016/j.cpc.2006.09.005,5,Code optimization,3,/public/data/computer_science/Computer_Physics_Communications/2007/xml/118.xml
10.1016/j.cpc.2006.09.005,6,Conclusions,4,/public/data/computer_science/Computer_Physics_Communications/2007/xml/118.xml
10.1016/j.patrec.2009.12.030,0,Introduction,0,/public/data/computer_science/Pattern_Recognition_Letters/2010/xml/470.xml
10.1016/j.patrec.2009.12.030,1,Face recognition grand challenge database,1,/public/data/computer_science/Pattern_Recognition_Letters/2010/xml/470.xml
10.1016/j.patrec.2009.12.030,2,Combining several sources of information,2,/public/data/computer_science/Pattern_Recognition_Letters/2010/xml/470.xml
10.1016/j.patrec.2009.12.030,3,Results and discussion,3,/public/data/computer_science/Pattern_Recognition_Letters/2010/xml/470.xml
10.1016/j.patrec.2009.12.030,4,Conclusions,4,/public/data/computer_science/Pattern_Recognition_Letters/2010/xml/470.xml
10.1016/j.cviu.2012.08.004,0,Introduction,0,/public/data/computer_science/Computer_Vision_and_Image_Understanding/2012/xml/107.xml
10.1016/j.cviu.2012.08.004,1,Methods,2,/public/data/computer_science/Computer_Vision_and_Image_Understanding/2012/xml/107.xml
10.1016/j.cviu.2012.08.004,2,Experiments,3,/public/data/computer_science/Computer_Vision_and_Image_Understanding/2012/xml/107.xml
10.1016/j.cviu.2012.08.004,3,Automatic detection and segmentation of CSF,3,/public/data/computer_science/Computer_Vision_and_Image_Understanding/2012/xml/107.xml
10.1016/j.cviu.2012.08.004,4,Discussion,4,/public/data/computer_science/Computer_Vision_and_Image_Understanding/2012/xml/107.xml
10.1016/S0377-2217(99)00156-3,0,Introduction,0,/public/data/computer_science/European_Journal_of_Operational_Research/1998/xml/19.xml
10.1016/S0377-2217(99)00156-3,1,Overview,1,/public/data/computer_science/European_Journal_of_Operational_Research/1998/xml/19.xml
10.1016/S0377-2217(99)00156-3,2,A heuristic procedure,2,/public/data/computer_science/European_Journal_of_Operational_Research/1998/xml/19.xml
10.1016/S0377-2217(99)00156-3,3,"Lower bounds to R|ri,qi|Cmax",2,/public/data/computer_science/European_Journal_of_Operational_Research/1998/xml/19.xml
10.1016/S0377-2217(99)00156-3,4,The branching rule,2,/public/data/computer_science/European_Journal_of_Operational_Research/1998/xml/19.xml
10.1016/S0377-2217(99)00156-3,5,Computational results,3,/public/data/computer_science/European_Journal_of_Operational_Research/1998/xml/19.xml
10.1016/j.eswa.2009.09.039,0,Introduction,0,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/1558.xml
10.1016/j.eswa.2009.09.039,1,Multiband feature fusion technique,1,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/1558.xml
10.1016/j.eswa.2009.09.039,2,Classification and fusion,2,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/1558.xml
10.1016/j.eswa.2009.09.039,3,Experimental results,3,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/1558.xml
10.1016/j.eswa.2009.09.039,4,Conclusion,4,/public/data/computer_science/Expert_Systems_with_Applications/2010/xml/1558.xml
10.1016/j.trc.2014.01.014,0,Introduction,0,/public/data/computer_science/Transportation_Research_Part_C__Emerging_Technologies/2014/xml/2.xml
10.1016/j.trc.2014.01.014,1,Link based dynamic network loading model,1,/public/data/computer_science/Transportation_Research_Part_C__Emerging_Technologies/2014/xml/2.xml
10.1016/j.trc.2014.01.014,2,Reinforcement learning for dynamic speed limit control,2,/public/data/computer_science/Transportation_Research_Part_C__Emerging_Technologies/2014/xml/2.xml
10.1016/j.trc.2014.01.014,3,Test case study,3,/public/data/computer_science/Transportation_Research_Part_C__Emerging_Technologies/2014/xml/2.xml
10.1016/j.trc.2014.01.014,4,Conclusions,4,/public/data/computer_science/Transportation_Research_Part_C__Emerging_Technologies/2014/xml/2.xml
10.1016/j.compag.2007.02.002,0,Introduction,0,/public/data/computer_science/Computers_and_Electronics_in_Agriculture/2006/xml/76.xml
10.1016/j.compag.2007.02.002,1,Materials and methods,2,/public/data/computer_science/Computers_and_Electronics_in_Agriculture/2006/xml/76.xml
10.1016/j.compag.2007.02.002,2,Discussion,4,/public/data/computer_science/Computers_and_Electronics_in_Agriculture/2006/xml/76.xml
10.1016/j.compag.2007.02.002,3,Conclusion,4,/public/data/computer_science/Computers_and_Electronics_in_Agriculture/2006/xml/76.xml
10.1016/j.engappai.2013.04.009,0,Introduction,0,/public/data/computer_science/Engineering_Applications_of_Artificial_Intelligence/2013/xml/46.xml
10.1016/j.engappai.2013.04.009,1,Background,1,/public/data/computer_science/Engineering_Applications_of_Artificial_Intelligence/2013/xml/46.xml
10.1016/j.engappai.2013.04.009,2,Mock agent test cases design framework,2,/public/data/computer_science/Engineering_Applications_of_Artificial_Intelligence/2013/xml/46.xml
10.1016/j.engappai.2013.04.009,3,Defining test case stereotypes with the eclipse plug-in,2,/public/data/computer_science/Engineering_Applications_of_Artificial_Intelligence/2013/xml/46.xml
10.1016/j.engappai.2013.04.009,4,Evaluation,3,/public/data/computer_science/Engineering_Applications_of_Artificial_Intelligence/2013/xml/46.xml
10.1016/j.engappai.2013.04.009,5,Conclusion and future work,4,/public/data/computer_science/Engineering_Applications_of_Artificial_Intelligence/2013/xml/46.xml
10.1016/j.jcp.2008.07.003,0,Introduction,0,/public/data/computer_science/Journal_of_Computational_Physics/2007/xml/1756.xml
10.1016/j.jcp.2008.07.003,1,Compound matrix method,1,/public/data/computer_science/Journal_of_Computational_Physics/2007/xml/1756.xml
10.1016/j.jcp.2008.07.003,2,Compound matrix eigenfunction,2,/public/data/computer_science/Journal_of_Computational_Physics/2007/xml/1756.xml
10.1016/j.jcp.2008.07.003,3,Example: An elastic tube under axial compression,3,/public/data/computer_science/Journal_of_Computational_Physics/2007/xml/1756.xml
10.1016/j.jcp.2008.07.003,4,Concluding remarks,4,/public/data/computer_science/Journal_of_Computational_Physics/2007/xml/1756.xml
10.1016/j.eij.2013.03.001,0,Introduction,0,/public/data/computer_science/Egyptian_Informatics_Journal/2013/xml/9.xml
10.1016/j.eij.2013.03.001,1,The DeLone and McLean success model as applied to call centers,1,/public/data/computer_science/Egyptian_Informatics_Journal/2013/xml/9.xml
10.1016/j.eij.2013.03.001,2,Mapping call centers performance indicators to the DeLone and McLean IS model,2,/public/data/computer_science/Egyptian_Informatics_Journal/2013/xml/9.xml
10.1016/j.eij.2013.03.001,3,Proposed Weighted Call Center Performance Index (W-CCPI),2,/public/data/computer_science/Egyptian_Informatics_Journal/2013/xml/9.xml
10.1016/j.eij.2013.03.001,4,Data analysis and results,3,/public/data/computer_science/Egyptian_Informatics_Journal/2013/xml/9.xml
10.1016/j.eij.2013.03.001,5,Conclusion,4,/public/data/computer_science/Egyptian_Informatics_Journal/2013/xml/9.xml
10.1016/j.cag.2010.09.010,0,Introduction,0,/public/data/computer_science/Computers___Graphics/2011/xml/111.xml
10.1016/j.cag.2010.09.010,1,Related work,1,/public/data/computer_science/Computers___Graphics/2011/xml/111.xml
10.1016/j.cag.2010.09.010,2,Overview of the proposed method,1,/public/data/computer_science/Computers___Graphics/2011/xml/111.xml
10.1016/j.cag.2010.09.010,3,Watermark embedding,2,/public/data/computer_science/Computers___Graphics/2011/xml/111.xml
10.1016/j.cag.2010.09.010,4,Watermark extraction,2,/public/data/computer_science/Computers___Graphics/2011/xml/111.xml
10.1016/j.cag.2010.09.010,5,Results and comparisons,3,/public/data/computer_science/Computers___Graphics/2011/xml/111.xml
10.1016/j.cag.2010.09.010,6,Conclusion and future work,4,/public/data/computer_science/Computers___Graphics/2011/xml/111.xml
10.1016/j.jbi.2011.11.002,0,Introduction,0,/public/data/computer_science/Journal_of_Biomedical_Informatics/2012/xml/99.xml
10.1016/j.jbi.2011.11.002,1,Related work,1,/public/data/computer_science/Journal_of_Biomedical_Informatics/2012/xml/99.xml
10.1016/j.jbi.2011.11.002,2,Methods,2,/public/data/computer_science/Journal_of_Biomedical_Informatics/2012/xml/99.xml
10.1016/j.jbi.2011.11.002,3,Results,3,/public/data/computer_science/Journal_of_Biomedical_Informatics/2012/xml/99.xml
10.1016/j.jbi.2011.11.002,4,Discussion,4,/public/data/computer_science/Journal_of_Biomedical_Informatics/2012/xml/99.xml
10.1016/j.jbi.2011.11.002,5,Conclusion,4,/public/data/computer_science/Journal_of_Biomedical_Informatics/2012/xml/99.xml
10.1016/j.datak.2004.05.008,0,Introduction,0,/public/data/computer_science/Data___Knowledge_Engineering/2005/xml/74.xml
10.1016/j.datak.2004.05.008,1,Structure of biological data,2,/public/data/computer_science/Data___Knowledge_Engineering/2005/xml/74.xml
10.1016/j.datak.2004.05.008,2,Design of extraction rules,2,/public/data/computer_science/Data___Knowledge_Engineering/2005/xml/74.xml
10.1016/j.datak.2004.05.008,3,Rule induction system,2,/public/data/computer_science/Data___Knowledge_Engineering/2005/xml/74.xml
10.1016/j.datak.2004.05.008,4,Experimental results,3,/public/data/computer_science/Data___Knowledge_Engineering/2005/xml/74.xml
10.1016/j.datak.2004.05.008,5,Related work,1,/public/data/computer_science/Data___Knowledge_Engineering/2005/xml/74.xml
10.1016/j.datak.2004.05.008,6,Conclusions and future work,4,/public/data/computer_science/Data___Knowledge_Engineering/2005/xml/74.xml
10.1016/j.jmgm.2012.10.010,0,Introduction,0,/public/data/computer_science/Journal_of_Molecular_Graphics_and_Modelling/2013/xml/139.xml
10.1016/j.jmgm.2012.10.010,1,Materials and methods,2,/public/data/computer_science/Journal_of_Molecular_Graphics_and_Modelling/2013/xml/139.xml
10.1016/j.jmgm.2012.10.010,2,Results and discussion,3,/public/data/computer_science/Journal_of_Molecular_Graphics_and_Modelling/2013/xml/139.xml
10.1016/j.jmgm.2012.10.010,3,Conclusion,4,/public/data/computer_science/Journal_of_Molecular_Graphics_and_Modelling/2013/xml/139.xml
10.1016/j.csda.2011.06.028,0,Introduction,0,/public/data/computer_science/Computational_Statistics___Data_Analysis/2006/xml/443.xml
10.1016/j.csda.2011.06.028,1,Item factor analysis and mixed effects models with binary responses,1,/public/data/computer_science/Computational_Statistics___Data_Analysis/2006/xml/443.xml
10.1016/j.csda.2011.06.028,2,Direct sampling based MCEM algorithm,2,/public/data/computer_science/Computational_Statistics___Data_Analysis/2006/xml/443.xml
10.1016/j.csda.2011.06.028,3,Numerical examples,3,/public/data/computer_science/Computational_Statistics___Data_Analysis/2006/xml/443.xml
10.1016/j.csda.2011.06.028,4,Discussion,4,/public/data/computer_science/Computational_Statistics___Data_Analysis/2006/xml/443.xml
10.1016/j.comnet.2005.01.007,0,Introduction,0,/public/data/computer_science/Computer_Networks/2005/xml/45.xml
10.1016/j.comnet.2005.01.007,1,AS level Internet topology,1,/public/data/computer_science/Computer_Networks/2005/xml/45.xml
10.1016/j.comnet.2005.01.007,2,Border gateway protocol version,1,/public/data/computer_science/Computer_Networks/2005/xml/45.xml
10.1016/j.comnet.2005.01.007,3,Supplemental protocol,1,/public/data/computer_science/Computer_Networks/2005/xml/45.xml
10.1016/j.comnet.2005.01.007,4,Alternative approach for reducing unreachable destinations,2,/public/data/computer_science/Computer_Networks/2005/xml/45.xml
10.1016/j.comnet.2005.01.007,5,Simulation,3,/public/data/computer_science/Computer_Networks/2005/xml/45.xml
10.1016/j.comnet.2005.01.007,6,Conclusion,4,/public/data/computer_science/Computer_Networks/2005/xml/45.xml
10.1016/j.ijhcs.2011.07.001,0,Introduction,0,/public/data/computer_science/International_Journal_of_Human-Computer_Studies/2011/xml/67.xml
10.1016/j.ijhcs.2011.07.001,1,Background,1,/public/data/computer_science/International_Journal_of_Human-Computer_Studies/2011/xml/67.xml
10.1016/j.ijhcs.2011.07.001,2,Proposed agent system,2,/public/data/computer_science/International_Journal_of_Human-Computer_Studies/2011/xml/67.xml
10.1016/j.ijhcs.2011.07.001,3,SaliencyMap agent: saliency map calculation,2,/public/data/computer_science/International_Journal_of_Human-Computer_Studies/2011/xml/67.xml
10.1016/j.ijhcs.2011.07.001,4,Advertisement inclusion,2,/public/data/computer_science/International_Journal_of_Human-Computer_Studies/2011/xml/67.xml
10.1016/j.ijhcs.2011.07.001,5,Experimentation,3,/public/data/computer_science/International_Journal_of_Human-Computer_Studies/2011/xml/67.xml
10.1016/j.ijhcs.2011.07.001,6,Discussion,4,/public/data/computer_science/International_Journal_of_Human-Computer_Studies/2011/xml/67.xml
10.1016/j.ijhcs.2011.07.001,7,Conclusions and future lines,4,/public/data/computer_science/International_Journal_of_Human-Computer_Studies/2011/xml/67.xml
10.1016/j.ijepes.2009.09.012,0,Introduction,0,/public/data/computer_science/International_Journal_of_Electrical_Power___Energy_Systems/2010/xml/401.xml
10.1016/j.ijepes.2009.09.012,1,Experimental set up,2,/public/data/computer_science/International_Journal_of_Electrical_Power___Energy_Systems/2010/xml/401.xml
10.1016/j.ijepes.2009.09.012,2,Proposed fuzzy logic models,2,/public/data/computer_science/International_Journal_of_Electrical_Power___Energy_Systems/2010/xml/401.xml
10.1016/j.ijepes.2009.09.012,3,Results and discussions,3,/public/data/computer_science/International_Journal_of_Electrical_Power___Energy_Systems/2010/xml/401.xml
10.1016/j.ijepes.2009.09.012,4,Conclusion,4,/public/data/computer_science/International_Journal_of_Electrical_Power___Energy_Systems/2010/xml/401.xml
10.1016/j.csda.2004.01.006,0,Introduction,0,/public/data/computer_science/Computational_Statistics___Data_Analysis/2002/xml/388.xml
